t,y_real,y_pred
0.1833333,-2.07632,-1.0662383
0.2,-2.142152,-1.1065472
0.2166667,-2.142791,-1.150825
0.2333333,-2.220753,-1.1967041
0.25,-2.219191,-1.2416862
0.2666667,-2.347838,-1.2838793
0.2833333,-2.347822,-1.3224114
0.3,-2.347729,-1.3573998
0.0,-1.148129,-0.90192914
0.01666667,-1.166185,-0.90699863
0.03333333,-1.197979,-0.9126687
0.05,-1.198034,-0.9191561
0.06666667,-1.239622,-0.9267726
0.08333333,-1.239619,-0.9359569
0.1,-1.292113,-0.94730467
0.1166667,-1.29212,-0.96158814
0.1333333,-1.390322,-0.979738
0.15,-1.390322,-1.0027493
0.1666667,-1.46544,-1.0314661
0.1833333,-1.465502,-1.0662383
0.2,-1.552545,-1.1065472
0.2166667,-1.552545,-1.150825
0.2333333,-1.552545,-1.1967041
0.25,-1.651136,-1.2416862
0.2666667,-1.645798,-1.2838793
0.2833333,-1.769604,-1.3224114
0.3,-1.769604,-1.3573998
0.3166667,-1.902125,-1.3896406
0.3333333,-1.902125,-1.4202487
0.35,-1.981728,-1.4503653
0.3666667,-1.98212,-1.4809552
0.3833333,-2.187729,-1.5126745
0.4,-2.187728,-1.5458004
0.0,-1.818258,-0.90192914
0.01666667,-1.82969,-0.90699863
0.03333333,-1.82968,-0.9126687
0.05,-1.851527,-0.9191561
0.06666667,-1.8517,-0.9267726
0.08333333,-1.886201,-0.9359569
0.1,-1.961598,-0.94730467
0.1166667,-1.965226,-0.96158814
0.1333333,-1.965226,-0.979738
0.15,-2.024286,-1.0027493
0.1666667,-2.024344,-1.0314661
0.1833333,-2.093192,-1.0662383
0.2,-2.093189,-1.1065472
0.2166667,-2.173697,-1.150825
0.2333333,-2.173562,-1.1967041
0.25,-2.268236,-1.2416862
0.2666667,-2.268236,-1.2838793
0.2833333,-2.355378,-1.3224114
0.3,-2.355312,-1.3573998
0.0,-1.579963,-0.90192914
0.01666667,-1.597356,-0.90699863
0.03333333,-1.597491,-0.9126687
0.05,-1.627197,-0.9191561
0.06666667,-1.666307,-0.9267726
0.08333333,-1.666395,-0.9359569
0.1,-1.717385,-0.94730467
0.1166667,-1.717265,-0.96158814
0.1333333,-1.781154,-0.979738
0.15,-1.78117,-1.0027493
0.1666667,-1.781191,-1.0314661
0.1833333,-1.855041,-1.0662383
0.2,-1.854919,-1.1065472
0.2166667,-1.938254,-1.150825
0.2333333,-1.938317,-1.1967041
0.25,-2.078057,-1.2416862
0.2666667,-2.078001,-1.2838793
0.2833333,-2.183538,-1.3224114
0.3,-2.187696,-1.3573998
0.3166667,-2.30654,-1.3896406
0.3333333,-2.30654,-1.4202487
0.35,-2.370516,-1.4503653
0.3666667,-2.370516,-1.4809552
0.0,-0.44897,-0.90192914
0.01666667,-0.4529861,-0.90699863
0.03333333,-0.4531073,-0.9126687
0.05,-0.465255,-0.9191561
0.06666667,-0.4651715,-0.9267726
0.08333333,-0.4912236,-0.9359569
0.1,-0.4908373,-0.94730467
0.1166667,-0.5285499,-0.96158814
0.1333333,-0.5286374,-0.979738
0.15,-0.6066236,-1.0027493
0.1666667,-0.6066236,-1.0314661
0.1833333,-0.6695548,-1.0662383
0.2,-0.6697834,-1.1065472
0.2166667,-0.745322,-1.150825
0.2333333,-0.7454278,-1.1967041
0.25,-0.8373918,-1.2416862
0.2666667,-0.8373918,-1.2838793
0.2833333,-0.9350963,-1.3224114
0.3,-0.9359661,-1.3573998
0.3166667,-0.9358575,-1.3896406
0.3333333,-0.9889511,-1.4202487
0.35,-1.043708,-1.4503653
0.3666667,-1.166276,-1.4809552
0.3833333,-1.173262,-1.5126745
0.4,-1.301213,-1.5458004
0.4166667,-1.370743,-1.5802355
0.4333333,-1.436337,-1.615622
0.45,-1.580188,-1.6515672
0.4666667,-1.602811,-1.6879251
0.4833333,-1.76275,-1.7250156
0.5,-1.76275,-1.7636404
0.5166667,-1.837433,-1.8047642
0.5333333,-1.924459,-1.8488529
0.55,-2.009138,-1.8950821
0.5666667,-2.009287,-1.9409482
0.5833333,-2.301971,-1.9827969
0.6,-2.301971,-2.0171027
0.0,-0.3421124,-0.90192914
0.01666667,-0.3431959,-0.90699863
0.03333333,-0.3429211,-0.9126687
0.05,-0.3439548,-0.9191561
0.06666667,-0.3442179,-0.9267726
0.08333333,-0.35178,-0.9359569
0.1,-0.3515571,-0.94730467
0.1166667,-0.3514801,-0.96158814
0.1333333,-0.3690159,-0.979738
0.15,-0.3958885,-1.0027493
0.1666667,-0.396297,-1.0314661
0.1833333,-0.437624,-1.0662383
0.2,-0.4376724,-1.1065472
0.2166667,-0.4928263,-1.150825
0.2333333,-0.4928461,-1.1967041
0.25,-0.5958233,-1.2416862
0.2666667,-0.5957741,-1.2838793
0.2833333,-0.6754499,-1.3224114
0.3,-0.6755648,-1.3573998
0.3166667,-0.7675944,-1.3896406
0.3333333,-0.7674798,-1.4202487
0.35,-0.8656942,-1.4503653
0.3666667,-0.8656942,-1.4809552
0.3833333,-0.9296686,-1.5126745
0.4,-0.9754574,-1.5458004
0.4166667,-1.102295,-1.5802355
0.4333333,-1.102599,-1.615622
0.45,-1.238989,-1.6515672
0.4666667,-1.238989,-1.6879251
0.4833333,-1.38766,-1.7250156
0.5,-1.387681,-1.7636404
0.5166667,-1.387667,-1.8047642
0.5333333,-1.550875,-1.8488529
0.55,-1.707626,-1.8950821
0.5666667,-1.71409,-1.9409482
0.5833333,-1.880538,-1.9827969
0.6,-1.880538,-2.0171027
0.6166667,-1.95815,-2.041637
0.6333333,-2.054008,-2.0558732
0.65,-2.145662,-2.060741
0.6666667,-2.145579,-2.0581748
0.0,-0.7871255,-0.90192914
0.01666667,-0.7873018,-0.90699863
0.03333333,-0.7970902,-0.9126687
0.05,-0.7969352,-0.9191561
0.06666667,-0.8181776,-0.9267726
0.08333333,-0.8183882,-0.9359569
0.1,-0.8501469,-0.94730467
0.1166667,-0.8503077,-0.96158814
0.1333333,-0.8936617,-0.979738
0.15,-0.8938762,-1.0027493
0.1666667,-0.9676274,-1.0314661
0.1833333,-0.9676274,-1.0662383
0.2,-1.036192,-1.1065472
0.2166667,-1.0362,-1.150825
0.2333333,-1.118426,-1.1967041
0.25,-1.118342,-1.2416862
0.2666667,-1.210408,-1.2838793
0.2833333,-1.209598,-1.3224114
0.3,-1.389463,-1.3573998
0.3166667,-1.326346,-1.3896406
0.3333333,-1.409137,-1.4202487
0.35,-1.408843,-1.4503653
0.3666667,-1.570824,-1.4809552
0.3833333,-1.570824,-1.5126745
0.4,-1.705629,-1.5458004
0.4166667,-1.705629,-1.5802355
0.4333333,-1.856428,-1.615622
0.45,-1.856428,-1.6515672
0.4666667,-1.92493,-1.6879251
0.4833333,-2.005548,-1.7250156
0.5,-2.125167,-1.7636404
0.5166667,-2.164236,-1.8047642
0.5333333,-2.25137,-1.8488529
0.55,-2.251559,-1.8950821
0.5666667,-2.251685,-1.9409482
0.0,-0.8475392,-0.90192914
0.01666667,-0.8519771,-0.90699863
0.03333333,-0.8519859,-0.9126687
0.05,-0.8664855,-0.9191561
0.06666667,-0.8662072,-0.9267726
0.08333333,-0.8660821,-0.9359569
0.1,-0.8888277,-0.94730467
0.1166667,-0.8888101,-0.96158814
0.1333333,-0.9250757,-0.979738
0.15,-0.9634288,-1.0027493
0.1666667,-0.9728996,-1.0314661
0.1833333,-1.034196,-1.0662383
0.2,-1.034447,-1.1065472
0.2166667,-1.098452,-1.150825
0.2333333,-1.098343,-1.1967041
0.25,-1.232198,-1.2416862
0.2666667,-1.232198,-1.2838793
0.2833333,-1.325614,-1.3224114
0.3,-1.325688,-1.3573998
0.3166667,-1.4463,-1.3896406
0.3333333,-1.4463,-1.4202487
0.35,-1.487419,-1.4503653
0.3666667,-1.556891,-1.4809552
0.3833333,-1.684844,-1.5126745
0.4,-1.691248,-1.5458004
0.4166667,-1.836402,-1.5802355
0.4333333,-1.836402,-1.615622
0.45,-1.985185,-1.6515672
0.4666667,-1.985185,-1.6879251
0.4833333,-1.985185,-1.7250156
0.5,-2.144855,-1.7636404
0.5166667,-2.144855,-1.8047642
0.5333333,-2.220203,-1.8488529
0.0,-1.279388,-0.90192914
0.01666667,-1.281177,-0.90699863
0.03333333,-1.281296,-0.9126687
0.05,-1.294517,-0.9191561
0.06666667,-1.316528,-0.9267726
0.08333333,-1.316272,-0.9359569
0.1,-1.350828,-0.94730467
0.1166667,-1.350668,-0.96158814
0.1333333,-1.396339,-0.979738
0.15,-1.396276,-1.0027493
0.1666667,-1.450348,-1.0314661
0.1833333,-1.450012,-1.0662383
0.2,-1.555723,-1.1065472
0.2166667,-1.555723,-1.150825
0.2333333,-1.638303,-1.1967041
0.25,-1.638234,-1.2416862
0.2666667,-1.729848,-1.2838793
0.2833333,-1.72975,-1.3224114
0.3,-1.849834,-1.3573998
0.3166667,-1.849834,-1.3896406
0.3333333,-1.849834,-1.4202487
0.35,-1.961337,-1.4503653
0.3666667,-1.961337,-1.4809552
0.3833333,-2.046416,-1.5126745
0.4,-2.046396,-1.5458004
0.4166667,-2.227976,-1.5802355
0.4333333,-2.227934,-1.615622
0.45,-2.350792,-1.6515672
0.0,-1.649187,-0.90192914
0.01666667,-1.648971,-0.90699863
0.03333333,-1.659796,-0.9126687
0.05,-1.660009,-0.9191561
0.06666667,-1.680046,-0.9267726
0.08333333,-1.680351,-0.9359569
0.1,-1.711891,-0.94730467
0.1166667,-1.711405,-0.96158814
0.1333333,-1.754921,-0.979738
0.15,-1.754797,-1.0027493
0.1666667,-1.810098,-1.0314661
0.1833333,-1.809989,-1.0662383
0.2,-1.875882,-1.1065472
0.2166667,-1.985024,-1.150825
0.2333333,-1.990783,-1.1967041
0.25,-2.077192,-1.2416862
0.2666667,-2.077271,-1.2838793
0.2833333,-2.186588,-1.3224114
0.3,-2.186588,-1.3573998
0.3166667,-2.186588,-1.3896406
0.3333333,-2.293128,-1.4202487
0.35,-2.293128,-1.4503653
0.3666667,-2.375193,-1.4809552
0.3833333,-2.375193,-1.5126745
0.0,-0.9578057,-0.90192914
0.01666667,-0.958156,-0.90699863
0.03333333,-0.9584548,-0.9126687
0.05,-0.9582781,-0.9191561
0.06666667,-0.9635619,-0.9267726
0.08333333,-0.9638317,-0.9359569
0.1,-0.9773032,-0.94730467
0.1166667,-0.9775015,-0.96158814
0.1333333,-0.9776338,-0.979738
0.15,-1.003214,-1.0027493
0.1666667,-1.003187,-1.0314661
0.1833333,-1.039547,-1.0662383
0.2,-1.039498,-1.1065472
0.2166667,-1.078366,-1.150825
0.2333333,-1.078003,-1.1967041
0.25,-1.169501,-1.2416862
0.2666667,-1.169501,-1.2838793
0.2833333,-1.242219,-1.3224114
0.3,-1.242282,-1.3573998
0.3166667,-1.340796,-1.3896406
0.3333333,-1.340796,-1.4202487
0.35,-1.434824,-1.4503653
0.3666667,-1.435893,-1.4809552
0.3833333,-1.53672,-1.5126745
0.4,-1.534009,-1.5458004
0.4166667,-1.660763,-1.5802355
0.4333333,-1.660687,-1.615622
0.45,-1.79489,-1.6515672
0.4666667,-1.933865,-1.6879251
0.4833333,-1.935481,-1.7250156
0.5,-1.935481,-1.7636404
0.5166667,-2.090617,-1.8047642
0.5333333,-2.090617,-1.8488529
0.55,-2.245752,-1.8950821
0.5666667,-2.245752,-1.9409482
0.5833333,-2.378264,-1.9827969
0.6,-2.378305,-2.0171027
0.6166667,-2.365068,-2.041637
0.0,-0.6226174,-0.90192914
0.01666667,-0.622683,-0.90699863
0.03333333,-0.6309756,-0.9126687
0.05,-0.631117,-0.9191561
0.06666667,-0.6499769,-0.9267726
0.08333333,-0.6498871,-0.9359569
0.1,-0.6800691,-0.94730467
0.1166667,-0.6798848,-0.96158814
0.1333333,-0.7226594,-0.979738
0.15,-0.7227689,-1.0027493
0.1666667,-0.7916951,-1.0314661
0.1833333,-0.7916951,-1.0662383
0.2,-0.8581672,-1.1065472
0.2166667,-0.8580741,-1.150825
0.2333333,-0.8580042,-1.1967041
0.25,-0.9367094,-1.2416862
0.2666667,-0.9363988,-1.2838793
0.2833333,-1.043027,-1.3224114
0.3,-1.150414,-1.3573998
0.3166667,-1.166408,-1.3896406
0.3333333,-1.269196,-1.4202487
0.35,-1.269102,-1.4503653
0.3666667,-1.317753,-1.4809552
0.3833333,-1.388212,-1.5126745
0.4,-1.518096,-1.5458004
0.4166667,-1.525127,-1.5802355
0.4333333,-1.675926,-1.615622
0.45,-1.67591,-1.6515672
0.4666667,-1.831295,-1.6879251
0.4833333,-1.831295,-1.7250156
0.5,-1.991233,-1.7636404
0.5166667,-1.991233,-1.8047642
0.5333333,-2.176305,-1.8488529
0.55,-2.17402,-1.8950821
0.5666667,-2.356807,-1.9409482
0.0,-1.322619,-0.90192914
0.01666667,-1.327608,-0.90699863
0.03333333,-1.341923,-0.9126687
0.05,-1.341706,-0.9191561
0.06666667,-1.367698,-0.9267726
0.08333333,-1.367864,-0.9359569
0.1,-1.404281,-0.94730467
0.1166667,-1.404401,-0.96158814
0.1333333,-1.452589,-0.979738
0.15,-1.452637,-1.0027493
0.1666667,-1.545811,-1.0314661
0.1833333,-1.545811,-1.0662383
0.2,-1.545811,-1.1065472
0.2166667,-1.619321,-1.150825
0.2333333,-1.619232,-1.1967041
0.25,-1.704867,-1.2416862
0.2666667,-1.704867,-1.2838793
0.2833333,-1.795993,-1.3224114
0.3,-1.796056,-1.3573998
0.3166667,-1.925681,-1.3896406
0.3333333,-1.906731,-1.4202487
0.35,-2.020003,-1.4503653
0.3666667,-2.019675,-1.4809552
0.3833333,-2.146121,-1.5126745
0.4,-2.146121,-1.5458004
0.4166667,-2.237121,-1.5802355
0.4333333,-2.351355,-1.615622
0.0,-1.849689,-0.90192914
0.01666667,-1.849335,-0.90699863
0.03333333,-1.856912,-0.9126687
0.05,-1.856731,-0.9191561
0.06666667,-1.874943,-0.9267726
0.08333333,-1.874905,-0.9359569
0.1,-1.903247,-0.94730467
0.1166667,-1.90302,-0.96158814
0.1333333,-1.942626,-0.979738
0.15,-1.942826,-1.0027493
0.1666667,-1.99486,-1.0314661
0.1833333,-1.994999,-1.0662383
0.2,-2.056872,-1.1065472
0.2166667,-2.056936,-1.150825
0.2333333,-2.17507,-1.1967041
0.25,-2.17507,-1.2416862
0.2666667,-2.259674,-1.2838793
0.2833333,-2.259638,-1.3224114
0.3,-2.353617,-1.3573998
0.3166667,-2.353736,-1.3896406
0.0,-1.232668,-0.90192914
0.01666667,-1.232637,-0.90699863
0.03333333,-1.244724,-0.9126687
0.05,-1.244465,-0.9191561
0.06666667,-1.267079,-0.9267726
0.08333333,-1.26707,-0.9359569
0.1,-1.30102,-0.94730467
0.1166667,-1.301038,-0.96158814
0.1333333,-1.346796,-0.979738
0.15,-1.346819,-1.0027493
0.1666667,-1.399683,-1.0314661
0.1833333,-1.399187,-1.0662383
0.2,-1.502279,-1.1065472
0.2166667,-1.502279,-1.150825
0.2333333,-1.579815,-1.1967041
0.25,-1.670708,-1.2416862
0.2666667,-1.670791,-1.2838793
0.2833333,-1.770834,-1.3224114
0.3,-1.771011,-1.3573998
0.3166667,-1.77114,-1.3896406
0.3333333,-1.852517,-1.4202487
0.35,-1.852265,-1.4503653
0.3666667,-2.027791,-1.4809552
0.3833333,-2.027791,-1.5126745
0.4,-2.106094,-1.5458004
0.4166667,-2.157599,-1.5802355
0.4333333,-2.296838,-1.615622
0.45,-2.296968,-1.6515672
0.0,-0.3278737,-0.90192914
0.01666667,-0.3279606,-0.90699863
0.03333333,-0.3346967,-0.9126687
0.05,-0.3346747,-0.9191561
0.06666667,-0.3524313,-0.9267726
0.08333333,-0.3820466,-0.9359569
0.1,-0.3823018,-0.94730467
0.1166667,-0.4240081,-0.96158814
0.1333333,-0.4239643,-0.979738
0.15,-0.4761771,-1.0027493
0.1666667,-0.4762035,-1.0314661
0.1833333,-0.572351,-1.0662383
0.2,-0.572351,-1.1065472
0.2166667,-0.6507056,-1.150825
0.2333333,-0.6505352,-1.1967041
0.25,-0.742446,-1.2416862
0.2666667,-0.7421793,-1.2838793
0.2833333,-0.848816,-1.3224114
0.3,-0.848816,-1.3573998
0.3166667,-0.848816,-1.3896406
0.3333333,-0.9584881,-1.4202487
0.35,-0.9584881,-1.4503653
0.3666667,-1.084154,-1.4809552
0.3833333,-1.084154,-1.5126745
0.4,-1.218959,-1.5458004
0.4166667,-1.218862,-1.5802355
0.4333333,-1.378898,-1.615622
0.45,-1.378898,-1.6515672
0.4666667,-1.520557,-1.6879251
0.4833333,-1.598798,-1.7250156
0.5,-1.682181,-1.7636404
0.5166667,-1.764644,-1.8047642
0.5333333,-1.765563,-1.8488529
0.55,-2.050639,-1.8950821
0.5666667,-2.050639,-1.9409482
0.5833333,-2.143376,-1.9827969
0.6,-2.237925,-2.0171027
0.6166667,-2.365946,-2.041637
0.6333333,-2.365946,-2.0558732
0.0,0.01013802,-0.90192914
0.01666667,0.01054157,-0.90699863
0.03333333,-0.01535102,-0.9126687
0.05,-0.01514637,-0.9191561
0.06666667,-0.05689216,-0.9267726
0.08333333,-0.05665705,-0.9359569
0.1,-0.1057506,-0.94730467
0.1166667,-0.105908,-0.96158814
0.1333333,-0.164856,-0.979738
0.15,-0.1648203,-1.0027493
0.1666667,0.02384702,-1.0314661
0.1833333,0.02384702,-1.0662383
0.2,0.02384702,-1.1065472
0.2166667,-0.3849946,-1.150825
0.2333333,-0.4809577,-1.1967041
0.25,-0.4809277,-1.2416862
0.2666667,0.4056724,-1.2838793
0.2833333,-0.7322894,-1.3224114
0.3,-0.7322894,-1.3573998
0.3166667,-0.7322894,-1.3896406
0.3333333,-0.8716643,-1.4202487
0.35,-0.8716643,-1.4503653
0.3666667,-1.015609,-1.4809552
0.3833333,-1.015609,-1.5126745
0.4,-1.087673,-1.5458004
0.4166667,-1.087712,-1.5802355
0.4333333,-1.349195,-1.615622
0.45,-1.347457,-1.6515672
0.4666667,-1.434833,-1.6879251
0.4833333,-1.434199,-1.7250156
0.5,-1.618747,-1.7636404
0.5166667,-1.619568,-1.8047642
0.5333333,-1.959246,-1.8488529
0.55,-1.959246,-1.8950821
0.5666667,-2.17402,-1.9409482
0.5833333,-2.17402,-1.9827969
0.6,-2.365946,-2.0171027
0.6166667,-2.365946,-2.041637
0.0,-0.261,-0.90192914
0.017,-0.26,-0.90710557
0.033,-0.261,-0.91254824
0.05,-0.261,-0.9191561
0.067,-0.275,-0.92693937
0.083,-0.275,-0.9357543
0.1,-0.302,-0.94730467
0.117,-0.302,-0.9619099
0.133,-0.34,-0.9793306
0.15,-0.34,-1.0027493
0.167,-0.409,-1.0321022
0.183,-0.409,-1.0654851
0.2,-0.47,-1.1065472
0.217,-0.47,-1.1517353
0.233,-0.553,-1.1957877
0.25,-0.553,-1.2416862
0.267,-0.64,-1.2846868
0.283,-0.64,-1.3216773
0.3,-0.734,-1.3573998
0.317,-0.734,-1.3902647
0.333,-0.851,-1.419645
0.35,-0.851,-1.4503653
0.367,-0.929,-1.4815769
0.383,-0.972,-1.5120267
0.4,-1.107,-1.5458004
0.417,-1.106,-1.5809354
0.433,-1.19,-1.6149077
0.45,-1.252,-1.6515672
0.467,-1.252,-1.6886578
0.483,-1.412,-1.7242622
0.5,-1.491,-1.7636404
0.517,-1.49,-1.805617
0.533,-1.746,-1.8479447
0.55,-1.746,-1.8950821
0.567,-1.835,-1.9418373
0.583,-1.921,-1.9820237
0.6,-2.016,-2.0171027
0.617,-2.02,-2.0420218
0.633,-2.318,-2.0556855
0.65,-2.318,-2.060741
0.0,-1.607381,-0.90192914
0.01666667,-1.60718,-0.90699863
0.03333333,-1.607241,-0.9126687
0.05,-1.613709,-0.9191561
0.06666667,-1.628899,-0.9267726
0.08333333,-1.628608,-0.9359569
0.1,-1.656166,-0.94730467
0.1166667,-1.656042,-0.96158814
0.1333333,-1.6942,-0.979738
0.15,-1.694248,-1.0027493
0.1666667,-1.694287,-1.0314661
0.1833333,-1.744319,-1.0662383
0.2,-1.744405,-1.1065472
0.2166667,-1.828008,-1.150825
0.2333333,-1.828008,-1.1967041
0.25,-1.895829,-1.2416862
0.2666667,-1.896004,-1.2838793
0.2833333,-1.977032,-1.3224114
0.3,-1.976917,-1.3573998
0.3166667,-2.084551,-1.3896406
0.3333333,-2.084551,-1.4202487
0.35,-2.321161,-1.4503653
0.3666667,-2.221641,-1.4809552
0.3833333,-2.319294,-1.5126745
0.4,-2.318695,-1.5458004
0.0,-0.1886993,-0.90192914
0.01666667,-0.1884411,-0.90699863
0.03333333,-0.1895674,-0.9126687
0.05,-0.1893316,-0.9191561
0.06666667,-0.197289,-0.9267726
0.08333333,-0.1976456,-0.9359569
0.1,-0.2181483,-0.94730467
0.1166667,-0.2184211,-0.96158814
0.1333333,-0.2498754,-0.979738
0.15,-0.2500664,-1.0027493
0.1666667,-0.2931261,-1.0314661
0.1833333,-0.2933106,-1.0662383
0.2,-0.2934225,-1.1065472
0.2166667,-0.3461058,-1.150825
0.2333333,-0.3462627,-1.1967041
0.25,-0.4375458,-1.2416862
0.2666667,-0.4376642,-1.2838793
0.2833333,-0.5170163,-1.3224114
0.3,-0.517131,-1.3573998
0.3166667,-0.6075966,-1.3896406
0.3333333,-0.610301,-1.4202487
0.35,-0.7464031,-1.4503653
0.3666667,-0.6323007,-1.4809552
0.3833333,-0.8249255,-1.5126745
0.4,-0.8249255,-1.5458004
0.4166667,-0.9146354,-1.5802355
0.4333333,-1.018851,-1.615622
0.45,-1.032845,-1.6515672
0.4666667,-1.196923,-1.6879251
0.4833333,-1.196887,-1.7250156
0.5,-1.306593,-1.7636404
0.5166667,-1.305983,-1.8047642
0.5333333,-1.571465,-1.8488529
0.55,-1.571465,-1.8950821
0.5666667,-1.743349,-1.9409482
0.5833333,-1.743349,-1.9827969
0.6,-1.743349,-2.0171027
0.6166667,-1.816187,-2.041637
0.6333333,-1.816616,-2.0558732
0.65,-2.138425,-2.060741
0.6666667,-2.138425,-2.0581748
0.6833333,-2.341094,-2.050661
0.7,-2.341094,-2.0407615
0.0,-0.3825123,-0.90192914
0.01666667,-0.3843069,-0.90699863
0.03333333,-0.3844357,-0.9126687
0.05,-0.3948312,-0.9191561
0.06666667,-0.3954975,-0.9267726
0.08333333,-0.4182124,-0.9359569
0.1,-0.4182765,-0.94730467
0.1166667,-0.4530203,-0.96158814
0.1333333,-0.5311836,-0.979738
0.15,-0.5279516,-1.0027493
0.1666667,-0.5872424,-1.0314661
0.1833333,-0.5872666,-1.0662383
0.2,-0.5872654,-1.1065472
0.2166667,-0.6599976,-1.150825
0.2333333,-0.6600879,-1.1967041
0.25,-0.7412627,-1.2416862
0.2666667,-0.7412627,-1.2838793
0.2833333,-0.8359539,-1.3224114
0.3,-0.8376838,-1.3573998
0.3166667,-0.9561898,-1.3896406
0.3333333,-0.9561898,-1.4202487
0.35,-1.02289,-1.4503653
0.3666667,-1.018945,-1.4809552
0.3833333,-1.192125,-1.5126745
0.4,-1.192125,-1.5458004
0.4166667,-1.332716,-1.5802355
0.4333333,-1.332716,-1.615622
0.45,-1.489467,-1.6515672
0.4666667,-1.489467,-1.6879251
0.4833333,-1.647835,-1.7250156
0.5,-1.647835,-1.7636404
0.5166667,-1.817514,-1.8047642
0.5333333,-1.992041,-1.8488529
0.55,-2.001737,-1.8950821
0.5666667,-2.001737,-1.9409482
0.5833333,-2.190808,-1.9827969
0.6,-2.190808,-2.0171027
0.6166667,-2.370184,-2.041637
0.6333333,-2.370184,-2.0558732
0.0,-0.02451186,-0.90192914
0.01666667,-0.02468676,-0.90699863
0.03333333,-0.02915101,-0.9126687
0.05,-0.02922307,-0.9191561
0.06666667,-0.04301541,-0.9267726
0.08333333,-0.04291345,-0.9359569
0.1,-0.07043308,-0.94730467
0.1166667,-0.07061859,-0.96158814
0.1333333,-0.07055336,-0.979738
0.15,-0.107204,-1.0027493
0.1666667,-0.1070811,-1.0314661
0.1833333,-0.1580957,-1.0662383
0.2,-0.1580957,-1.1065472
0.2166667,-0.2229399,-1.150825
0.2333333,-0.222717,-1.1967041
0.25,-0.3374941,-1.2416862
0.2666667,-0.3374941,-1.2838793
0.2833333,-0.4285705,-1.3224114
0.3,-0.5242031,-1.3573998
0.3166667,-0.5285968,-1.3896406
0.3333333,-0.6439513,-1.4202487
0.35,-0.64386,-1.4503653
0.3666667,-0.7736169,-1.4809552
0.3833333,-0.7736169,-1.5126745
0.4,-0.91215,-1.5458004
0.4166667,-0.91215,-1.5802355
0.4333333,-1.048118,-1.615622
0.45,-1.048118,-1.6515672
0.4666667,-1.116149,-1.6879251
0.4833333,-1.116149,-1.7250156
0.5,-1.116149,-1.7636404
0.5166667,-1.180333,-1.8047642
0.5333333,-1.180333,-1.8488529
0.55,-1.249985,-1.8950821
0.5666667,-1.249985,-1.9409482
0.5833333,-1.321742,-1.9827969
0.6,-1.321742,-2.0171027
0.6166667,-1.953714,-2.041637
0.6333333,-1.953714,-2.0558732
0.65,-2.164079,-2.060741
0.6833333,-2.367143,-2.050661
0.0,-0.1565112,-0.90192914
0.01666667,-0.1565154,-0.90699863
0.03333333,-0.1638696,-0.9126687
0.05,-0.1637912,-0.9191561
0.06666667,-0.1849724,-0.9267726
0.08333333,-0.1846949,-0.9359569
0.1,-0.2209905,-0.94730467
0.1166667,-0.2661079,-0.96158814
0.1333333,-0.2663551,-0.979738
0.15,-0.3243139,-1.0027493
0.1666667,-0.3240398,-1.0314661
0.1833333,-0.3943834,-1.0662383
0.2,-0.3943725,-1.1065472
0.2166667,-0.503806,-1.150825
0.2333333,-0.503806,-1.1967041
0.25,-0.6011199,-1.2416862
0.2666667,-0.5997716,-1.2838793
0.2833333,-0.5996834,-1.3224114
0.3,-0.6796955,-1.3573998
0.3166667,-0.7054249,-1.3896406
0.3333333,-0.7813186,-1.4202487
0.35,-0.8189234,-1.4503653
0.3666667,-0.949717,-1.4809552
0.3833333,-0.9515965,-1.5126745
0.4,-1.026702,-1.5458004
0.4166667,-1.056746,-1.5802355
0.4333333,-1.253232,-1.615622
0.45,-1.253232,-1.6515672
0.4666667,-1.41774,-1.6879251
0.4833333,-1.41774,-1.7250156
0.5,-1.482065,-1.7636404
0.5166667,-1.767319,-1.8047642
0.5333333,-1.767319,-1.8488529
0.55,-1.845029,-1.8950821
0.5666667,-1.93853,-1.9409482
0.5833333,-2.031656,-1.9827969
0.6,-2.03236,-2.0171027
0.6166667,-2.354522,-2.041637
0.6333333,-2.354522,-2.0558732
0.0,-0.6043387,-0.90192914
0.01666667,-0.6065494,-0.90699863
0.03333333,-0.60664,-0.9126687
0.05,-0.6178044,-0.9191561
0.06666667,-0.6179201,-0.9267726
0.08333333,-0.6416061,-0.9359569
0.1,-0.6414716,-0.94730467
0.1166667,-0.6773914,-0.96158814
0.1333333,-0.7247619,-0.979738
0.15,-0.7249224,-1.0027493
0.1666667,-0.7819673,-1.0314661
0.1833333,-0.7821092,-1.0662383
0.2,-0.8486002,-1.1065472
0.2166667,-0.8486749,-1.150825
0.2333333,-0.9562032,-1.1967041
0.25,-0.9562032,-1.2416862
0.2666667,-1.05072,-1.2838793
0.2833333,-1.050266,-1.3224114
0.3,-1.170978,-1.3573998
0.3166667,-1.170978,-1.3896406
0.3333333,-1.257046,-1.4202487
0.35,-1.2572,-1.4503653
0.3666667,-1.257243,-1.4809552
0.3833333,-1.360873,-1.5126745
0.4,-1.363465,-1.5458004
0.4166667,-1.5594,-1.5802355
0.4333333,-1.5594,-1.615622
0.45,-1.710199,-1.6515672
0.4666667,-1.710199,-1.6879251
0.4833333,-1.867852,-1.7250156
0.5,-1.867852,-1.7636404
0.5166667,-1.939567,-1.8047642
0.5333333,-2.11219,-1.8488529
0.55,-2.219717,-1.8950821
0.5666667,-2.287134,-1.9409482
0.5833333,-2.287339,-1.9827969
